Date,Close,Forecast
1970-01-01 00:00:00.000000055,8.397403978584932e-05,
1970-01-01 00:00:00.000000056,9.160568244024063e-05,
1970-01-01 00:00:00.000000057,0.00010687638791689327,
1970-01-01 00:00:00.000000058,0.00011832570694044766,
1970-01-01 00:00:00.000000059,7.252101067835976e-05,
1970-01-01 00:00:00.000000060,8.77917161550125e-05,
1970-01-01 00:00:00.000000061,7.252101067835976e-05,
1970-01-01 00:00:00.000000062,6.870704439313163e-05,
1970-01-01 00:00:00.000000063,4.1987019892924604e-05,
1970-01-01 00:00:00.000000064,1.526699539271747e-05,
1970-01-01 00:00:00.000000065,1.526699539271747e-05,
1970-01-01 00:00:00.000000066,0.0,
1970-01-01 00:00:00.000000067,1.526699539271747e-05,
1970-01-01 00:00:00.000000068,2.290234813104384e-05,
1970-01-01 00:00:00.000000069,6.107169165480537e-05,
1970-01-01 00:00:00.000000070,9.92410351785669e-05,
1970-01-01 00:00:00.000000071,7.633868704752295e-05,
1970-01-01 00:00:00.000000072,7.633868704752295e-05,
1970-01-01 00:00:00.000000073,8.397403978584932e-05,
1970-01-01 00:00:00.000000074,9.92410351785669e-05,
1970-01-01 00:00:00.000000075,9.92410351785669e-05,
1970-01-01 00:00:00.000000076,9.92410351785669e-05,
1970-01-01 00:00:00.000000077,9.160568244024063e-05,
1970-01-01 00:00:00.000000078,9.160568244024063e-05,
1970-01-01 00:00:00.000000079,7.633868704752295e-05,
1970-01-01 00:00:00.000000080,6.870704439313163e-05,
1970-01-01 00:00:00.000000081,4.961866254731592e-05,
1970-01-01 00:00:00.000000082,3.435166715459834e-05,
1970-01-01 00:00:00.000000083,3.816934352376153e-05,
1970-01-01 00:00:00.000000084,3.816934352376153e-05,
1970-01-01 00:00:00.000000085,3.0533990785435155e-05,
1970-01-01 00:00:00.000000086,1.1449319023554391e-05,
1970-01-01 00:00:00.000000087,3.0533990785435155e-05,
1970-01-01 00:00:00.000000088,3.435166715459834e-05,
1970-01-01 00:00:00.000000089,3.0533990785435155e-05,
1970-01-01 00:00:00.000000090,3.816934352376153e-05,
1970-01-01 00:00:00.000000091,4.1987019892924604e-05,
1970-01-01 00:00:00.000000092,4.580469626208779e-05,
1970-01-01 00:00:00.000000093,8.397403978584932e-05,
1970-01-01 00:00:00.000000094,0.00013741037870232842,
1970-01-01 00:00:00.000000095,0.00013741037870232842,
1970-01-01 00:00:00.000000096,0.00011832570694044766,
1970-01-01 00:00:00.000000097,0.00011832570694044766,
1970-01-01 00:00:00.000000098,9.542335880940382e-05,
1970-01-01 00:00:00.000000099,7.252101067835976e-05,
1970-01-01 00:00:00.000000100,6.488936802396855e-05,
1970-01-01 00:00:00.000000101,5.3436338916479104e-05,
1970-01-01 00:00:00.000000102,4.1987019892924604e-05,
1970-01-01 00:00:00.000000103,4.961866254731592e-05,
1970-01-01 00:00:00.000000104,0.00010305871154773008,
1970-01-01 00:00:00.000000105,9.92410351785669e-05,
1970-01-01 00:00:00.000000106,9.92410351785669e-05,
1970-01-01 00:00:00.000000107,0.00010687638791689327,
1970-01-01 00:00:00.000000108,0.00013359270233316524,
1970-01-01 00:00:00.000000109,0.00016031272683337237,
1970-01-01 00:00:00.000000110,0.000152677374095046,
1970-01-01 00:00:00.000000111,0.00023665141388089532,
1970-01-01 00:00:00.000000112,0.0002481007329044498,
1970-01-01 00:00:00.000000113,0.00027100308103549377,
1970-01-01 00:00:00.000000114,0.00028627007642821134,
1970-01-01 00:00:00.000000115,0.0003129901009284185,
1970-01-01 00:00:00.000000116,0.0003435278017977886,
1970-01-01 00:00:00.000000117,0.0003473417680830167,
1970-01-01 00:00:00.000000118,0.0002900877527973744,
1970-01-01 00:00:00.000000119,0.00032062545366674474,
1970-01-01 00:00:00.000000120,0.000301540781904864,
1970-01-01 00:00:00.000000121,0.000251918409273613,
1970-01-01 00:00:00.000000122,0.0002481007329044498,
1970-01-01 00:00:00.000000123,0.00027863843377382003,
1970-01-01 00:00:00.000000124,0.0002900877527973744,
1970-01-01 00:00:00.000000125,0.00032825709632113606,
1970-01-01 00:00:00.000000126,0.00032825709632113606,
1970-01-01 00:00:00.000000127,0.0003129901009284185,
1970-01-01 00:00:00.000000128,0.00032825709632113606,
1970-01-01 00:00:00.000000129,0.00032825709632113606,
1970-01-01 00:00:00.000000130,0.0003435278017977886,
1970-01-01 00:00:00.000000131,0.0003549771208213431,
1970-01-01 00:00:00.000000132,0.00041986648884531175,
1970-01-01 00:00:00.000000133,0.0004389511606071924,
1970-01-01 00:00:00.000000134,0.0004427688369763555,
1970-01-01 00:00:00.000000135,0.0004809381805001172,
1970-01-01 00:00:00.000000136,0.0004427688369763555,
1970-01-01 00:00:00.000000137,0.0004504004796307469,
1970-01-01 00:00:00.000000138,0.0004542181559999102,
1970-01-01 00:00:00.000000139,0.00045803583236907327,
1970-01-01 00:00:00.000000140,0.00046185350873823657,
1970-01-01 00:00:00.000000141,0.0004389511606071924,
1970-01-01 00:00:00.000000142,0.0004389511606071924,
1970-01-01 00:00:00.000000143,0.00047330282776179085,
1970-01-01 00:00:00.000000144,0.0004962051758928346,
1970-01-01 00:00:00.000000145,0.00047330282776179085,
1970-01-01 00:00:00.000000146,0.00046185350873823657,
1970-01-01 00:00:00.000000147,0.00045803583236907327,
1970-01-01 00:00:00.000000148,0.0005496415148093137,
1970-01-01 00:00:00.000000149,0.000553459191178477,
1970-01-01 00:00:00.000000150,0.0005687261865711948,
1970-01-01 00:00:00.000000151,0.0005839931819639121,
1970-01-01 00:00:00.000000152,0.0005496415148093137,
1970-01-01 00:00:00.000000153,0.0005763615393095207,
1970-01-01 00:00:00.000000154,0.0005839931819639121,
1970-01-01 00:00:00.000000155,0.0005878108583330754,
1970-01-01 00:00:00.000000156,0.000553459191178477,
1970-01-01 00:00:00.000000157,0.0005649085102020315,
1970-01-01 00:00:00.000000158,0.0005687261865711948,
1970-01-01 00:00:00.000000159,0.0005572768675476401,
1970-01-01 00:00:00.000000160,0.0005649085102020315,
1970-01-01 00:00:00.000000161,0.0005649085102020315,
1970-01-01 00:00:00.000000162,0.0006145308828332825,
1970-01-01 00:00:00.000000163,0.0005992638874405649,
1970-01-01 00:00:00.000000164,0.0005878108583330754,
1970-01-01 00:00:00.000000165,0.0006107132064641192,
1970-01-01 00:00:00.000000166,0.000625980201856837,
1970-01-01 00:00:00.000000167,0.000679420250857251,
1970-01-01 00:00:00.000000168,0.0006641495453805983,
1970-01-01 00:00:00.000000169,0.0006908695698808053,
1970-01-01 00:00:00.000000170,0.0007862929286902092,
1970-01-01 00:00:00.000000171,0.0007710259332974916,
1970-01-01 00:00:00.000000172,0.0007633905805591655,
1970-01-01 00:00:00.000000173,0.0006946872462499686,
1970-01-01 00:00:00.000000174,0.0006908695698808053,
1970-01-01 00:00:00.000000175,0.00070231888890436,
1970-01-01 00:00:00.000000176,0.000778661286035818,
1970-01-01 00:00:00.000000177,0.0007710259332974916,
1970-01-01 00:00:00.000000178,0.0007252212370354037,
1970-01-01 00:00:00.000000179,0.0006985049226191317,
1970-01-01 00:00:00.000000180,0.0006946872462499686,
1970-01-01 00:00:00.000000181,0.0006946872462499686,
1970-01-01 00:00:00.000000182,0.0007252212370354037,
1970-01-01 00:00:00.000000183,0.0007328565897737301,
1970-01-01 00:00:00.000000184,0.0007328565897737301,
1970-01-01 00:00:00.000000185,0.0007252212370354037,
1970-01-01 00:00:00.000000186,0.0007404882324281213,
1970-01-01 00:00:00.000000187,0.000679420250857251,
1970-01-01 00:00:00.000000188,0.0007328565897737301,
1970-01-01 00:00:00.000000189,0.0007710259332974916,
1970-01-01 00:00:00.000000190,0.0008091952768212532,
1970-01-01 00:00:00.000000191,0.000778661286035818,
1970-01-01 00:00:00.000000192,0.0007557589379047741,
1970-01-01 00:00:00.000000193,0.000778661286035818,
1970-01-01 00:00:00.000000194,0.0007977459577976987,
1970-01-01 00:00:00.000000195,0.0007862929286902092,
1970-01-01 00:00:00.000000196,0.0008320976249522971,
1970-01-01 00:00:00.000000197,0.0009198856310233745,
1970-01-01 00:00:00.000000198,0.0009198856310233745,
1970-01-01 00:00:00.000000199,0.0009313386601308639,
1970-01-01 00:00:00.000000200,0.000984774999047343,
1970-01-01 00:00:00.000000201,0.0009695080036546256,
1970-01-01 00:00:00.000000202,0.0009427879791544186,
1970-01-01 00:00:00.000000203,0.0009771396463090169,
1970-01-01 00:00:00.000000204,0.0009389703027852553,
1970-01-01 00:00:00.000000205,0.0009466056555235817,
1970-01-01 00:00:00.000000206,0.0009351563365000272,
1970-01-01 00:00:00.000000207,0.000950423331892745,
1970-01-01 00:00:00.000000208,0.0010000419944400608,
1970-01-01 00:00:00.000000209,0.0010382113379638223,
1970-01-01 00:00:00.000000210,0.0010916513869642364,
1970-01-01 00:00:00.000000211,0.0010725667152023555,
1970-01-01 00:00:00.000000212,0.0010878337105950733,
1970-01-01 00:00:00.000000213,0.0010534820434404749,
1970-01-01 00:00:00.000000214,0.0010305796953094311,
1970-01-01 00:00:00.000000215,0.0010076773471783872,
1970-01-01 00:00:00.000000216,0.0009656903272854624,
1970-01-01 00:00:00.000000217,0.0009389703027852553,
1970-01-01 00:00:00.000000218,0.0009733256800237887,
1970-01-01 00:00:00.000000219,0.0009924103517856694,
1970-01-01 00:00:00.000000220,0.00101149502354755,
1970-01-01 00:00:00.000000221,0.0010229443425711048,
1970-01-01 00:00:00.000000222,0.0010153126999167133,
1970-01-01 00:00:00.000000223,0.0009924103517856694,
1970-01-01 00:00:00.000000224,0.0009122539883689833,
1970-01-01 00:00:00.000000225,0.00098095732267818,
1970-01-01 00:00:00.000000226,0.0010076773471783872,
1970-01-01 00:00:00.000000227,0.00098095732267818,
1970-01-01 00:00:00.000000228,0.0009198856310233745,
1970-01-01 00:00:00.000000229,0.0009618726509162993,
1970-01-01 00:00:00.000000230,0.0009389703027852553,
1970-01-01 00:00:00.000000231,0.0008855339638687762,
1970-01-01 00:00:00.000000232,0.000950423331892745,
1970-01-01 00:00:00.000000233,0.000984774999047343,
1970-01-01 00:00:00.000000234,0.0010191266662019415,
1970-01-01 00:00:00.000000235,0.0010458466907021485,
1970-01-01 00:00:00.000000236,0.0010458466907021485,
1970-01-01 00:00:00.000000237,0.0010305796953094311,
1970-01-01 00:00:00.000000238,0.00118707474577364,
1970-01-01 00:00:00.000000239,0.0011489054022498788,
1970-01-01 00:00:00.000000240,0.0011489054022498788,
1970-01-01 00:00:00.000000241,0.00115653704490427,
1970-01-01 00:00:00.000000242,0.0012023417411663579,
1970-01-01 00:00:00.000000243,0.001206159417535521,
1970-01-01 00:00:00.000000244,0.0011756217166661506,
1970-01-01 00:00:00.000000245,0.0011947063884280315,
1970-01-01 00:00:00.000000246,0.0011412700495115524,
1970-01-01 00:00:00.000000247,0.001133638406857161,
1970-01-01 00:00:00.000000248,0.0011221853777496715,
1970-01-01 00:00:00.000000249,0.0010840160342259102,
1970-01-01 00:00:00.000000250,0.0010992830296186276,
1970-01-01 00:00:00.000000251,0.001133638406857161,
1970-01-01 00:00:00.000000252,0.0011641723976425964,
1970-01-01 00:00:00.000000253,0.0011527230786190419,
1970-01-01 00:00:00.000000254,0.00115653704490427,
1970-01-01 00:00:00.000000255,0.001183257069404477,
1970-01-01 00:00:00.000000256,0.0012137910601899122,
1970-01-01 00:00:00.000000257,0.001160354721273433,
1970-01-01 00:00:00.000000258,0.0012252440892974018,
1970-01-01 00:00:00.000000259,0.0012939474236065985,
1970-01-01 00:00:00.000000260,0.001305400452714088,
1970-01-01 00:00:00.000000261,0.0012901334573213704,
1970-01-01 00:00:00.000000262,0.001278680428213881,
1970-01-01 00:00:00.000000263,0.0012939474236065985,
1970-01-01 00:00:00.000000264,0.0013092181290832513,
1970-01-01 00:00:00.000000265,0.0013015827763449249,
1970-01-01 00:00:00.000000266,0.001305400452714088,
1970-01-01 00:00:00.000000267,0.0013206674481068053,
1970-01-01 00:00:00.000000268,0.0014428108314164165,
1970-01-01 00:00:00.000000269,0.0014160908069162095,
1970-01-01 00:00:00.000000270,0.0013779214633924477,
1970-01-01 00:00:00.000000271,0.0013092181290832513,
1970-01-01 00:00:00.000000272,0.0013512051489761757,
1970-01-01 00:00:00.000000273,0.0013626544679997302,
1970-01-01 00:00:00.000000274,0.0013779214633924477,
1970-01-01 00:00:00.000000275,0.0013702898207380565,
1970-01-01 00:00:00.000000276,0.0013206674481068053,
1970-01-01 00:00:00.000000277,0.0013283028008451317,
1970-01-01 00:00:00.000000278,0.00133211676713036,
1970-01-01 00:00:00.000000279,0.0013092181290832513,
1970-01-01 00:00:00.000000280,0.0012901334573213704,
1970-01-01 00:00:00.000000281,0.0012939474236065985,
1970-01-01 00:00:00.000000282,0.0012176087365590755,
1970-01-01 00:00:00.000000283,0.00118707474577364,
1970-01-01 00:00:00.000000284,0.0011947063884280315,
1970-01-01 00:00:00.000000285,0.0012214264129282385,
1970-01-01 00:00:00.000000286,0.0012672311091903264,
1970-01-01 00:00:00.000000287,0.0012366934083209561,
1970-01-01 00:00:00.000000288,0.0012443287610592825,
1970-01-01 00:00:00.000000289,0.0011947063884280315,
1970-01-01 00:00:00.000000290,0.0011756217166661506,
1970-01-01 00:00:00.000000291,0.0011794393930353137,
1970-01-01 00:00:00.000000292,0.001206159417535521,
1970-01-01 00:00:00.000000293,0.001229061765666565,
1970-01-01 00:00:00.000000294,0.001232879442035728,
1970-01-01 00:00:00.000000295,0.0011031007059877909,
1970-01-01 00:00:00.000000296,0.0012023417411663579,
1970-01-01 00:00:00.000000297,0.0011947063884280315,
1970-01-01 00:00:00.000000298,0.001206159417535521,
1970-01-01 00:00:00.000000299,0.0012443287610592825,
1970-01-01 00:00:00.000000300,0.001305400452714088,
1970-01-01 00:00:00.000000301,0.001313032095368479,
1970-01-01 00:00:00.000000302,0.0012863157809522069,
1970-01-01 00:00:00.000000303,0.0012481464374284456,
1970-01-01 00:00:00.000000304,0.0012366934083209561,
1970-01-01 00:00:00.000000305,0.001160354721273433,
1970-01-01 00:00:00.000000306,0.00115653704490427,
1970-01-01 00:00:00.000000307,0.0011985240647971948,
1970-01-01 00:00:00.000000308,0.001229061765666565,
1970-01-01 00:00:00.000000309,0.0011985240647971948,
1970-01-01 00:00:00.000000310,0.001183257069404477,
1970-01-01 00:00:00.000000311,0.001259595756452,
1970-01-01 00:00:00.000000312,0.0012977650999757616,
1970-01-01 00:00:00.000000313,0.0014275438360236987,
1970-01-01 00:00:00.000000314,0.0013893744924999374,
1970-01-01 00:00:00.000000315,0.001412273130547046,
1970-01-01 00:00:00.000000316,0.0015267848712022657,
1970-01-01 00:00:00.000000317,0.0015725858573804182,
1970-01-01 00:00:00.000000318,0.0015764035337495817,
1970-01-01 00:00:00.000000319,0.0015267848712022657,
1970-01-01 00:00:00.000000320,0.0014771624985710147,
1970-01-01 00:00:00.000000321,0.0014618955031782974,
1970-01-01 00:00:00.000000322,0.0014733448222018517,
1970-01-01 00:00:00.000000323,0.001515331842094776,
1970-01-01 00:00:00.000000324,0.0015496835092493747,
1970-01-01 00:00:00.000000325,0.0015305988374874938,
1970-01-01 00:00:00.000000326,0.0015305988374874938,
1970-01-01 00:00:00.000000327,0.0015267848712022657,
1970-01-01 00:00:00.000000328,0.0015382341902258204,
1970-01-01 00:00:00.000000329,0.0015305988374874938,
1970-01-01 00:00:00.000000330,0.0016260259063808327,
1970-01-01 00:00:00.000000331,0.001732898584213791,
1970-01-01 00:00:00.000000332,0.0017977879522377597,
1970-01-01 00:00:00.000000333,0.0017787032804758788,
1970-01-01 00:00:00.000000334,0.0017099962360827474,
1970-01-01 00:00:00.000000335,0.0016718268925589852,
1970-01-01 00:00:00.000000336,0.001633657549035224,
1970-01-01 00:00:00.000000337,0.0016031235582497892,
1970-01-01 00:00:00.000000338,0.0015038825230712218,
1970-01-01 00:00:00.000000339,0.0014886155276785044,
1970-01-01 00:00:00.000000340,0.001511514165725613,
1970-01-01 00:00:00.000000341,0.001564954214726027,
1970-01-01 00:00:00.000000342,0.001637475225404387,
1970-01-01 00:00:00.000000343,0.0015611365383568644,
1970-01-01 00:00:00.000000344,0.0014886155276785044,
1970-01-01 00:00:00.000000345,0.0015305988374874938,
1970-01-01 00:00:00.000000346,0.0016183905536425066,
1970-01-01 00:00:00.000000347,0.0016260259063808327,
1970-01-01 00:00:00.000000348,0.0015840388864879079,
1970-01-01 00:00:00.000000349,0.0016832799216664753,
1970-01-01 00:00:00.000000350,0.00171381391245191,
1970-01-01 00:00:00.000000351,0.0017061822697975188,
1970-01-01 00:00:00.000000352,0.0017290809078446278,
1970-01-01 00:00:00.000000353,0.0017214492651902366,
1970-01-01 00:00:00.000000354,0.0017405339369521175,
1970-01-01 00:00:00.000000355,0.0017710679277375527,
1970-01-01 00:00:00.000000356,0.0018474066147850757,
1970-01-01 00:00:00.000000357,0.001908478306439881,
1970-01-01 00:00:00.000000358,0.0019657323217255234,
1970-01-01 00:00:00.000000359,0.00206497335690409,
1970-01-01 00:00:00.000000360,0.002061159390618862,
1970-01-01 00:00:00.000000361,0.002038257042487818,
1970-01-01 00:00:00.000000362,0.002072608709642417,
1970-01-01 00:00:00.000000363,0.0021604004257974293,
1970-01-01 00:00:00.000000364,0.002236739112844952,
1970-01-01 00:00:00.000000365,0.0022443707554993435,
1970-01-01 00:00:00.000000366,0.0022825400990231044,
1970-01-01 00:00:00.000000367,0.00227109077999955,
1970-01-01 00:00:00.000000368,0.00219856976932119,
1970-01-01 00:00:00.000000369,0.0021489473966899396,
1970-01-01 00:00:00.000000370,0.002183299063844538,
1970-01-01 00:00:00.000000371,0.0022062014119755818,
1970-01-01 00:00:00.000000372,0.002175667421190146,
1970-01-01 00:00:00.000000373,0.002175667421190146,
1970-01-01 00:00:00.000000374,0.00216803206845182,
1970-01-01 00:00:00.000000375,0.002061159390618862,
1970-01-01 00:00:00.000000376,0.0020229863370111656,
1970-01-01 00:00:00.000000377,0.0020344393661186552,
1970-01-01 00:00:00.000000378,0.0018321396193923575,
1970-01-01 00:00:00.000000379,0.001939016007309251,
1970-01-01 00:00:00.000000380,0.0020535240378805357,
1970-01-01 00:00:00.000000381,0.0019504653263328058,
1970-01-01 00:00:00.000000382,0.0018474066147850757,
1970-01-01 00:00:00.000000383,0.0019161136591782071,
1970-01-01 00:00:00.000000384,0.0019542830027019682,
1970-01-01 00:00:00.000000385,0.0020115370179876113,
1970-01-01 00:00:00.000000386,0.001977185350833013,
1970-01-01 00:00:00.000000387,0.002175667421190146,
1970-01-01 00:00:00.000000388,0.0020840580286659713,
1970-01-01 00:00:00.000000389,0.0020993287341426236,
1970-01-01 00:00:00.000000390,0.002057341714249699,
1970-01-01 00:00:00.000000391,0.002072608709642417,
1970-01-01 00:00:00.000000392,0.002000087698964057,
1970-01-01 00:00:00.000000393,0.001977185350833013,
1970-01-01 00:00:00.000000394,0.001935198330940088,
1970-01-01 00:00:00.000000395,0.0019542830027019682,
1970-01-01 00:00:00.000000396,0.0018626773202617285,
1970-01-01 00:00:00.000000397,0.001809237271261314,
1970-01-01 00:00:00.000000398,0.0018703089629161197,
1970-01-01 00:00:00.000000399,0.0018932113110471632,
1970-01-01 00:00:00.000000400,0.001858859643892565,
1970-01-01 00:00:00.000000401,0.0018626773202617285,
1970-01-01 00:00:00.000000402,0.0018703089629161197,
1970-01-01 00:00:00.000000403,0.0018206903003688036,
1970-01-01 00:00:00.000000404,0.0018321396193923575,
1970-01-01 00:00:00.000000405,0.0018054233049760858,
1970-01-01 00:00:00.000000406,0.001839774972130684,
1970-01-01 00:00:00.000000407,0.0018703089629161197,
1970-01-01 00:00:00.000000408,0.001835957295761521,
1970-01-01 00:00:00.000000409,0.0018703089629161197,
1970-01-01 00:00:00.000000410,0.001885575958308837,
1970-01-01 00:00:00.000000411,0.0018664912865469562,
1970-01-01 00:00:00.000000412,0.0018474066147850757,
1970-01-01 00:00:00.000000413,0.0017787032804758788,
1970-01-01 00:00:00.000000414,0.001759618608713998,
1970-01-01 00:00:00.000000415,0.0017634362850831615,
1970-01-01 00:00:00.000000416,0.0016565598971662679,
1970-01-01 00:00:00.000000417,0.001637475225404387,
1970-01-01 00:00:00.000000418,0.0015420518665949835,
1970-01-01 00:00:00.000000419,0.0014618955031782974,
1970-01-01 00:00:00.000000420,0.0016069412346189518,
1970-01-01 00:00:00.000000421,0.0015267848712022657,
1970-01-01 00:00:00.000000422,0.0015802212101187448,
1970-01-01 00:00:00.000000423,0.0016565598971662679,
1970-01-01 00:00:00.000000424,0.0017214492651902366,
1970-01-01 00:00:00.000000425,0.0017787032804758788,
1970-01-01 00:00:00.000000426,0.0017176315888210736,
1970-01-01 00:00:00.000000427,0.0017519832559756714,
1970-01-01 00:00:00.000000428,0.001813054947630477,
1970-01-01 00:00:00.000000429,0.001809237271261314,
1970-01-01 00:00:00.000000430,0.0017787032804758788,
1970-01-01 00:00:00.000000431,0.0017176315888210736,
1970-01-01 00:00:00.000000432,0.0017099962360827474,
1970-01-01 00:00:00.000000433,0.0017634362850831615,
1970-01-01 00:00:00.000000434,0.0017710679277375527,
1970-01-01 00:00:00.000000435,0.001809237271261314,
1970-01-01 00:00:00.000000436,0.0018626773202617285,
1970-01-01 00:00:00.000000437,0.001908478306439881,
1970-01-01 00:00:00.000000438,0.0020039016652492843,
1970-01-01 00:00:00.000000439,0.0020344393661186552,
1970-01-01 00:00:00.000000440,0.0020535240378805357,
1970-01-01 00:00:00.000000441,0.0021642143920826574,
1970-01-01 00:00:00.000000442,0.0020840580286659713,
1970-01-01 00:00:00.000000443,0.0021145957295353414,
1970-01-01 00:00:00.000000444,0.0021145957295353414,
1970-01-01 00:00:00.000000445,0.0020840580286659713,
1970-01-01 00:00:00.000000446,0.002061159390618862,
1970-01-01 00:00:00.000000447,0.002152765073059103,
1970-01-01 00:00:00.000000448,0.0021565827494282657,
1970-01-01 00:00:00.000000449,0.0022100190883447453,
1970-01-01 00:00:00.000000450,0.002175667421190146,
1970-01-01 00:00:00.000000451,0.0022062014119755818,
1970-01-01 00:00:00.000000452,0.00234361179067791,
1970-01-01 00:00:00.000000453,0.0024199504777254336,
1970-01-01 00:00:00.000000454,0.0024275858304637597,
1970-01-01 00:00:00.000000455,0.002439035149487314,
1970-01-01 00:00:00.000000456,0.002469572850356684,
1970-01-01 00:00:00.000000457,0.002580263204558806,
1970-01-01 00:00:00.000000458,0.002610800905428176,
1970-01-01 00:00:00.000000459,0.0027253089359994603,
1970-01-01 00:00:00.000000460,0.0027940122703086568,
1970-01-01 00:00:00.000000461,0.0028703546674401156,
1970-01-01 00:00:00.000000462,0.0029848626980114,
1970-01-01 00:00:00.000000463,0.0028550839619634625,
1970-01-01 00:00:00.000000464,0.0026260679008208937,
1970-01-01 00:00:00.000000465,0.0025268268656423263,
1970-01-01 00:00:00.000000466,0.0026184325480825676,
1970-01-01 00:00:00.000000467,0.002683321916106536,
1970-01-01 00:00:00.000000468,0.0027253089359994603,
1970-01-01 00:00:00.000000469,0.00270622426423758,
1970-01-01 00:00:00.000000470,0.0026871395924756986,
1970-01-01 00:00:00.000000471,0.002610800905428176,
1970-01-01 00:00:00.000000472,0.0009962280281548327,
1970-01-01 00:00:00.000000473,0.0010420290143329854,
1970-01-01 00:00:00.000000474,0.0011031007059877909,
1970-01-01 00:00:00.000000475,0.0011718077503809227,
1970-01-01 00:00:00.000000476,0.001206159417535521,
1970-01-01 00:00:00.000000477,0.0011908924221428034,
1970-01-01 00:00:00.000000478,0.0011985240647971948,
1970-01-01 00:00:00.000000479,0.00118707474577364,
1970-01-01 00:00:00.000000480,0.001183257069404477,
1970-01-01 00:00:00.000000481,0.0012481464374284456,
1970-01-01 00:00:00.000000482,0.0012710487855594897,
1970-01-01 00:00:00.000000483,0.0013664721443688934,
1970-01-01 00:00:00.000000484,0.0013702898207380565,
1970-01-01 00:00:00.000000485,0.0013206674481068053,
1970-01-01 00:00:00.000000486,0.0013206674481068053,
1970-01-01 00:00:00.000000487,0.0013893744924999374,
1970-01-01 00:00:00.000000488,0.0013664721443688934,
1970-01-01 00:00:00.000000489,0.001313032095368479,
1970-01-01 00:00:00.000000490,0.001259595756452,
1970-01-01 00:00:00.000000491,0.0011794393930353137,
1970-01-01 00:00:00.000000492,0.0011679900740117594,
1970-01-01 00:00:00.000000493,0.0011679900740117594,
1970-01-01 00:00:00.000000494,0.0011450877258807157,
1970-01-01 00:00:00.000000495,0.001106918382356954,
1970-01-01 00:00:00.000000496,0.0010878337105950733,
1970-01-01 00:00:00.000000497,0.0010763806814875839,
1970-01-01 00:00:00.000000498,0.0010763806814875839,
1970-01-01 00:00:00.000000499,0.0010725667152023555,
1970-01-01 00:00:00.000000500,0.0011641723976425964,
